,Id,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,Style
4425,16685,54.0,1.056,1.011,5.9,64.53,11.22,60.0,60,1.05,75.0,2.5,Specific Gravity,All Grain,1.0,17.0,American IPA
4426,16688,11.36,1.048,1.011,4.76,38.47,5.24,15.14,60,1.036,75.0,1.25,Specific Gravity,All Grain,0.35,18.33,American Light Lager
4427,16694,41.64,1.064,1.011,6.98,63.49,9.65,49.21,60,1.054,75.0,1.5,Specific Gravity,All Grain,0.35,22.22,American IPA
4428,16697,20.82,1.058,1.014,5.77,28.11,4.33,28.39,90,1.042,80.0,2.0,Specific Gravity,All Grain,1.75,10.0,American Light Lager
4429,16698,92.0,1.046,1.01,4.74,41.19,11.22,98.0,60,1.043,75.0,2.5,Specific Gravity,All Grain,0.75,18.0,American Pale Ale
4430,16700,10.0,1.054,1.01,5.84,56.01,7.44,17.2,60,1.032,65.0,2.5,Specific Gravity,All Grain,0.5,22.0,American Pale Ale
4431,16701,41.64,1.045,1.012,4.39,26.23,10.5,51.1,60,1.037,70.0,1.5,Specific Gravity,All Grain,0.35,19.44,Irish Red Ale
4432,16711,19.0,1.027,1.004,3.0,34.62,3.2,26.0,60,1.02,70.0,3.0,Specific Gravity,All Grain,0.5,17.0,American Light Lager
4433,16722,24.61,1.055,1.01,5.87,23.24,4.12,30.28,90,1.045,75.0,1.5,Specific Gravity,All Grain,0.75,21.11,Saison
4434,16723,19.0,1.045,1.008,4.88,31.84,40.98,26.0,60,1.033,60.0,2.5,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
4435,16725,21.77,1.068,1.013,7.28,48.82,5.87,26.5,60,1.056,68.0,1.25,Specific Gravity,All Grain,1.0,19.44,American IPA
4436,16736,18.93,1.057,1.01,6.16,97.1,5.66,26.5,90,1.041,71.0,1.45,Specific Gravity,All Grain,0.75,20.0,American IPA
4437,16742,27.0,1.051,1.009,5.45,25.19,5.8,30.0,60,1.045,70.0,1.5,Specific Gravity,All Grain,0.75,21.0,Saison
4438,16743,60.57,1.053,1.014,5.05,20.53,16.99,75.71,90,1.042,75.0,1.3,Specific Gravity,All Grain,0.5,20.0,American Amber Ale
4439,16744,40.0,1.056,1.013,5.67,41.34,8.01,50.0,60,1.045,75.0,3.0,Specific Gravity,All Grain,0.35,19.0,American IPA
4440,16745,22.71,13.2249,2.91724,5.53,74.95,9.12,28.39,60,10.7,60.0,1.5,Plato,All Grain,1.0,14.44,American IPA
4441,16746,26.0,1.073,1.007,8.72,37.93,3.91,30.5,90,1.062,75.0,3.0,Specific Gravity,All Grain,0.75,20.0,Saison
4442,16751,28.0,1.06,1.017,5.65,43.96,6.39,32.0,60,1.052,77.0,3.0,Specific Gravity,All Grain,0.75,17.0,American Pale Ale
4443,16753,22.0,1.047,1.009,5.08,32.23,5.56,31.0,60,1.034,68.0,3.5,Specific Gravity,All Grain,0.35,19.0,American IPA
4444,16755,65.0,1.057,1.014,5.63,47.66,38.54,80.0,90,1.046,60.0,3.0,Specific Gravity,All Grain,0.5,19.0,American Stout
4445,16756,18.93,1.07,1.012,7.64,47.01,6.41,28.39,60,1.047,70.0,1.5,Specific Gravity,All Grain,1.0,21.11,American Pale Ale
4446,16758,20.82,1.09,1.02,9.23,57.7,6.87,26.5,60,1.071,70.0,1.25,Specific Gravity,All Grain,0.35,20.0,American IPA
4447,16760,20.82,1.053,1.012,5.39,30.45,14.64,28.39,60,1.039,75.0,1.5,Specific Gravity,All Grain,0.5,15.56,American Amber Ale
4448,16761,18.93,1.057,1.014,5.64,40.68,13.57,30.28,90,1.036,60.0,1.25,Specific Gravity,All Grain,0.35,16.67,American Pale Ale
4449,16763,42.0,1.0590000000000002,1.014,5.93,52.89,7.96,47.0,60,1.053,70.0,2.0,Specific Gravity,All Grain,0.75,20.0,American IPA
4450,16771,20.82,1.075,1.015,7.93,67.29,5.61,28.39,60,1.055,73.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
4451,16774,37.85,1.067,1.017,6.56,117.92,7.21,45.42,60,1.056,75.0,1.25,Specific Gravity,All Grain,1.25,18.33,American IPA
4452,16775,70.0,1.053,1.009,5.84,44.1,15.61,80.0,60,1.047,75.0,4.0,Specific Gravity,All Grain,0.75,18.0,American Amber Ale
4453,16781,37.85,1.069,1.013,7.38,103.85,8.63,54.89,90,1.048,70.0,1.25,Specific Gravity,All Grain,0.5,19.44,American IPA
4454,16782,20.82,1.0490000000000002,1.013,4.71,27.81,10.43,24.61,90,1.042,60.0,1.5,Specific Gravity,All Grain,0.35,21.11,Irish Red Ale
4455,16783,21.96,1.052,1.013,5.11,38.96,16.77,26.5,60,1.043,60.0,1.5,Specific Gravity,All Grain,0.75,20.0,American Amber Ale
4456,16786,20.82,1.05,1.009,5.4,33.71,5.53,24.61,60,1.042,75.0,1.33,Specific Gravity,All Grain,0.75,19.44,American Pale Ale
4457,16787,18.93,1.047,1.015,4.17,26.45,18.74,28.39,60,1.032,70.0,1.5,Specific Gravity,All Grain,0.5,18.89,American Brown Ale
4458,16793,17.03,1.0759999999999998,1.022,7.2,64.08,5.09,20.82,60,1.063,66.0,1.5,Specific Gravity,All Grain,0.5,19.44,American IPA
4459,16794,4.73,1.033,1.005,3.74,16.38,3.81,6.62,60,1.024,35.0,1.0,Specific Gravity,All Grain,0.75,22.22,American Light Lager
4460,16806,19.5,1.061,1.008,6.97,0.0,8.34,26.0,90,1.046,75.0,6.0,Specific Gravity,All Grain,1.0,26.0,American IPA
4461,16808,23.0,1.06,1.015,5.9,46.16,13.67,28.0,60,1.0490000000000002,73.0,5.6,Specific Gravity,All Grain,0.75,17.0,American Amber Ale
4462,16811,20.82,1.047,1.008,5.13,29.37,3.79,30.28,60,1.032,70.0,1.25,Specific Gravity,All Grain,0.75,26.67,Saison
4463,16815,18.93,1.075,1.015,7.82,26.42,5.13,27.44,60,1.051,66.0,1.25,Specific Gravity,All Grain,0.5,22.22,Saison
4464,16816,18.93,1.065,1.013,6.91,123.92,4.6,24.61,75,1.05,70.0,1.5,Specific Gravity,All Grain,0.35,18.89,American IPA
4465,16818,28.0,1.047,1.012,4.66,20.62,16.57,32.0,60,1.041,70.0,5.0,Specific Gravity,All Grain,0.35,18.0,Irish Red Ale
4466,16821,23.0,1.0490000000000002,1.01,5.13,22.22,15.79,31.0,60,1.037,75.0,3.0,Specific Gravity,All Grain,1.0,20.0,Irish Red Ale
4467,16824,20.0,14.0295,2.64942,6.12,31.99,4.68,25.0,60,11.3,60.0,3.5,Plato,All Grain,0.75,19.0,American Pale Ale
4468,16825,23.0,1.05,1.012,4.98,42.42,5.35,28.0,60,1.041,73.0,6.4,Specific Gravity,All Grain,0.75,18.0,American Pale Ale
4469,16827,37.85,1.053,1.014,5.05,100.8,5.11,45.42,60,1.044,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
4470,16829,18.93,16.3137,3.43279,7.0,32.04,33.29,24.61,60,11.1,80.0,1.5,Plato,All Grain,0.35,20.0,American Stout
4471,16832,22.71,1.064,1.018,6.03,67.83,38.12,30.28,60,1.048,75.0,1.5,Specific Gravity,All Grain,1.0,20.0,American Stout
4472,16833,22.0,1.064,1.013,6.63,30.96,5.23,28.5,60,1.0490000000000002,68.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA
4473,16835,18.93,1.073,1.018,7.22,60.91,8.22,23.66,60,1.058,71.0,1.5,Specific Gravity,All Grain,0.35,18.89,American IPA
4474,16836,22.0,1.056,1.012,5.76,27.15,11.99,24.0,60,1.051,60.0,3.0,Specific Gravity,All Grain,0.75,23.0,American Amber Ale
4475,16838,21.96,1.056,1.011,5.99,65.19,6.17,30.28,60,1.041,61.0,1.25,Specific Gravity,All Grain,0.35,21.11,American IPA
4476,16845,18.93,1.06,1.009,6.66,70.34,6.95,23.09,60,1.0490000000000002,72.0,1.6,Specific Gravity,All Grain,1.5,12.22,American IPA
4477,16848,4.16,1.04,1.009,4.16,43.09,3.37,6.62,60,1.025,60.0,1.5,Specific Gravity,All Grain,0.75,21.11,American Pale Ale
4478,16855,24.0,9.61337,2.71128,3.65,24.92,12.84,18.0,70,12.7,60.0,3.0,Plato,All Grain,0.5,18.0,American Amber Ale
4479,16858,20.82,1.083,1.048,4.53,10.11,8.96,28.39,60,1.061,60.0,1.25,Specific Gravity,All Grain,0.75,29.44,American Pale Ale
4480,16861,41.64,1.052,1.008,5.74,45.33,12.78,51.1,60,1.039,80.0,1.5,Specific Gravity,All Grain,0.5,20.0,American Amber Ale
4481,16864,45.42,1.054,1.004,6.57,29.28,13.64,51.1,90,1.048,82.0,1.35,Specific Gravity,All Grain,0.35,22.22,Saison
4482,16868,8.0,1.0659999999999998,1.013,6.93,51.67,12.73,10.0,60,1.053,70.0,2.5,Specific Gravity,All Grain,0.35,17.0,American IPA
4483,16870,21.77,1.07,1.018,6.8,104.34,5.92,28.39,60,1.053,80.0,1.5,Specific Gravity,All Grain,0.35,21.11,Imperial IPA
4484,16872,25.0,1.07,1.012,7.65,71.31,7.16,30.0,60,1.0590000000000002,80.0,3.0,Specific Gravity,All Grain,0.5,20.0,American IPA
4485,16875,20.82,1.065,1.016,6.36,22.15,14.64,27.44,70,1.0490000000000002,82.0,1.3,Specific Gravity,All Grain,0.35,18.89,Irish Red Ale
4486,16877,20.0,1.101,1.028,9.56,106.14,9.46,24.0,60,1.084,75.0,3.0,Specific Gravity,All Grain,1.25,19.0,Imperial IPA
4487,16884,23.0,1.052,1.01,5.42,34.05,3.54,28.0,60,1.042,72.0,3.5,Specific Gravity,All Grain,1.0,18.0,Saison
4488,16886,35.0,1.063,1.008,7.3,47.26,6.2,37.0,60,1.06,75.0,3.1,Specific Gravity,All Grain,0.75,20.0,Saison
4489,16888,12.5,1.048,1.013,4.53,38.32,5.71,16.9,60,1.035,75.0,1.25,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
4490,16891,20.82,1.07,1.011,7.71,33.93,21.69,26.5,60,1.042,70.0,1.4,Specific Gravity,All Grain,1.25,26.67,Saison
4491,16894,16.09,1.074,1.02,7.12,101.55,5.6,24.61,75,1.0490000000000002,71.0,1.5,Specific Gravity,All Grain,0.35,23.89,American IPA
4492,16896,24.0,1.064,1.016,6.32,100.96,4.32,27.0,90,1.057,70.0,3.1,Specific Gravity,All Grain,1.0,19.0,American IPA
4493,16902,9.46,1.046,1.008,5.02,34.02,3.44,15.14,60,1.029,75.0,1.5,Specific Gravity,All Grain,0.75,21.11,Saison
4494,16903,20.82,1.063,1.012,6.64,19.83,3.87,25.55,60,1.051,70.0,1.2,Specific Gravity,All Grain,1.5,26.67,Saison
4495,16907,50.0,1.05,1.011,5.19,19.2,3.15,60.0,90,1.042,75.0,3.2,Specific Gravity,All Grain,0.5,18.0,Witbier
4496,16908,18.93,1.0659999999999998,1.013,7.03,84.55,12.68,28.39,90,1.044,70.0,1.2,Specific Gravity,All Grain,0.35,19.44,American Pale Ale
4497,16910,19.87,1.056,1.015,5.38,32.67,7.35,28.39,60,1.039,80.0,1.68,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
4498,16919,20.82,1.071,1.016,7.22,51.65,6.23,25.74,60,1.057,70.0,1.5,Specific Gravity,All Grain,0.5,17.78,American IPA
4499,16922,43.53,1.058,1.014,5.74,41.7,6.32,49.21,60,1.051,75.0,1.15,Specific Gravity,All Grain,0.5,18.33,American Pale Ale
4500,16926,18.93,1.045,1.01,4.55,24.17,7.56,26.5,90,1.028,70.0,1.3,Specific Gravity,All Grain,1.0,19.44,Blonde Ale
4501,16927,24.0,1.061,1.006,7.19,21.85,4.2,27.0,60,1.054,72.0,3.2,Specific Gravity,All Grain,1.25,22.0,Saison
4502,16928,22.71,1.064,1.013,6.68,75.55,5.89,32.18,60,1.045,70.0,1.25,Specific Gravity,All Grain,0.75,18.33,Imperial IPA
4503,16931,28.0,1.052,1.009,5.68,49.37,5.86,32.0,60,1.046,66.0,2.5,Specific Gravity,All Grain,0.75,17.0,American IPA
4504,16938,18.93,1.054,1.012,5.49,23.12,27.52,25.17,60,1.041,70.0,1.25,Specific Gravity,All Grain,0.75,17.78,American Brown Ale
4505,16949,20.82,1.085,1.014,9.31,68.24,3.98,28.39,70,1.053,75.0,1.5,Specific Gravity,All Grain,1.0,21.11,Saison
4506,16951,475.0,1.063,1.015,6.28,45.03,25.52,490.0,60,1.061,75.0,2.5,Specific Gravity,All Grain,0.35,18.0,American IPA
4507,16952,18.93,1.05,1.012,4.97,10.97,3.59,28.39,60,1.033,77.0,1.5,Specific Gravity,All Grain,0.35,15.56,Witbier
4508,16958,130.0,1.0590000000000002,1.014,5.92,41.79,4.87,150.0,60,1.051,70.0,3.0,Specific Gravity,All Grain,0.75,20.0,Blonde Ale
4509,16965,19.0,1.0590000000000002,1.013,6.05,37.63,9.97,26.0,60,1.043,70.0,2.5,Specific Gravity,All Grain,0.75,20.0,American IPA
4510,16967,20.82,1.047,1.008,5.12,28.94,19.17,27.44,60,1.036,70.0,1.5,Specific Gravity,All Grain,0.75,17.78,American Brown Ale
4511,16968,20.82,1.054,1.015,5.1,26.86,14.86,25.74,90,1.043,78.0,1.67,Specific Gravity,All Grain,1.25,18.33,American Amber Ale
4512,16973,24.61,1.055,1.016,5.16,22.2,17.99,28.39,60,1.048,70.0,1.5,Specific Gravity,All Grain,1.25,18.89,Irish Red Ale
4513,16974,35.0,1.05,1.013,4.93,30.82,7.87,40.0,60,1.044,65.0,3.0,Specific Gravity,All Grain,0.75,18.0,Blonde Ale
4514,16981,34.07,1.056,1.014,5.52,63.81,5.96,37.85,60,1.051,70.0,1.25,Specific Gravity,All Grain,1.0,18.89,American Pale Ale
4515,16985,20.82,1.06,1.014,6.02,30.53,5.85,28.39,60,1.044,65.0,2.0,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
4516,16986,20.82,1.091,1.022,9.07,130.28,8.75,26.5,90,1.072,70.0,1.3,Specific Gravity,All Grain,1.25,20.0,Imperial IPA
4517,16988,39.75,1.073,1.013,8.28,158.41,6.71,56.78,90,1.051,76.0,1.25,Specific Gravity,All Grain,1.25,18.33,Imperial IPA
4518,16991,18.93,1.0590000000000002,1.012,6.1,91.49,8.48,26.5,60,1.042,60.0,1.33,Specific Gravity,All Grain,0.35,20.0,American IPA
4519,16998,19.68,1.054,1.01,5.86,74.11,3.99,28.39,60,1.038,66.0,1.25,Specific Gravity,All Grain,0.35,20.0,Blonde Ale
4520,17003,20.82,1.069,1.017,6.8,66.55,9.71,28.39,60,1.05,65.0,1.5,Specific Gravity,All Grain,0.5,21.11,American IPA
4521,17006,66.0,1.06,1.012,6.29,30.1,13.13,80.0,60,1.05,90.0,3.0,Specific Gravity,All Grain,0.35,19.0,American Pale Ale
4522,17015,20.82,1.046,1.01,4.66,75.49,7.86,28.39,60,1.033,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
4523,17016,41.6,1.061,1.011,6.6,51.57,4.98,52.8,60,1.048,84.0,2.97,Specific Gravity,All Grain,0.75,21.0,American IPA
4524,17018,42.59,1.0490000000000002,1.014,4.59,17.5,3.92,49.21,60,1.042,70.0,1.25,Specific Gravity,All Grain,1.25,18.89,Blonde Ale
4525,17025,21.77,1.07,1.014,7.25,65.71,4.87,26.5,60,1.057,75.0,1.3,Specific Gravity,All Grain,0.75,18.89,American IPA
4526,17027,24.0,1.052,1.009,5.7,21.22,5.97,33.0,60,1.038,75.0,4.0,Specific Gravity,All Grain,0.35,18.0,American Pale Ale
4527,17033,90.85,1.052,1.011,5.34,27.48,4.14,98.42,60,1.048,75.0,1.5,Specific Gravity,All Grain,0.75,16.67,Blonde Ale
4528,17035,11.36,1.07,1.015,7.15,155.16,11.13,18.93,60,1.042,65.0,1.5,Specific Gravity,All Grain,1.0,18.33,American IPA
4529,17037,23.47,1.08,1.016,8.29,89.07,5.58,28.77,90,1.065,65.0,1.5,Specific Gravity,All Grain,0.35,18.89,Imperial IPA
4530,17039,20.82,1.0659999999999998,1.02,5.95,20.47,16.73,26.01,90,1.053,65.0,1.25,Specific Gravity,All Grain,0.75,22.22,American Amber Ale
4531,17041,19.87,1.084,1.016,9.58,77.45,10.65,23.66,60,1.071,75.0,1.25,Specific Gravity,All Grain,1.0,17.78,Imperial IPA
4532,17044,20.0,11.5859,0.598715,5.81,58.28,7.71,26.3,60,8.9,70.0,4.0,Plato,All Grain,1.0,21.0,Saison
4533,17048,50.0,1.051,1.01,5.36,29.65,3.39,60.0,90,1.042,75.0,3.0,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
4534,17051,20.82,1.05,1.012,4.99,23.38,3.37,26.5,60,1.04,75.0,1.5,Specific Gravity,All Grain,0.5,17.78,Blonde Ale
4535,17055,24.61,1.054,1.011,5.55,42.73,6.33,28.39,60,1.047,69.0,1.25,Specific Gravity,All Grain,0.75,22.22,American Pale Ale
4536,17057,20.82,1.077,1.017,7.95,69.67,6.88,28.39,60,1.057,75.0,1.5,Specific Gravity,All Grain,0.35,22.22,American IPA
4537,17058,4000.0,1.038,1.008,4.01,54.94,4.03,3950.0,60,1.039,90.0,4.46,Specific Gravity,All Grain,1.0,19.5,American Pale Ale
4538,17060,340.69,1.05,1.01,5.36,37.86,3.86,348.26,90,1.0490000000000002,75.0,1.5,Specific Gravity,All Grain,0.35,17.78,American Pale Ale
4539,17062,11.36,1.052,1.012,5.22,48.56,6.91,15.14,60,1.039,70.0,1.5,Specific Gravity,All Grain,0.35,16.67,American Pale Ale
4540,17065,22.0,1.051,1.013,5.0,48.6,4.38,28.5,30,1.04,67.0,3.0,Specific Gravity,All Grain,0.75,20.0,American IPA
4541,17067,22.71,1.081,1.02,7.98,78.8,7.44,28.39,60,1.065,65.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
4542,17068,45.42,1.061,1.014,6.12,30.48,7.51,53.0,60,1.052,80.0,1.35,Specific Gravity,All Grain,0.5,20.0,American IPA
4543,17069,26.16,1.06,1.012,6.23,40.63,6.79,30.28,60,1.052,75.0,2.54,Specific Gravity,All Grain,0.75,18.33,American Pale Ale
4544,17075,41.64,1.0659999999999998,1.015,6.71,72.65,12.23,48.26,60,1.057,70.0,1.15,Specific Gravity,All Grain,0.5,20.0,American IPA
4545,17077,10.0,1.043,1.008,4.59,62.83,4.57,14.0,60,1.03,70.0,2.0,Specific Gravity,All Grain,0.75,20.0,American IPA
4546,17081,15.0,1.0659999999999998,1.017,6.39,83.82,15.19,18.4,60,1.054,66.0,3.5,Specific Gravity,All Grain,1.0,20.0,American IPA
4547,17089,20.82,1.061,1.015,6.14,74.69,6.96,28.39,60,1.045,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
4548,17091,20.82,1.08,1.02,7.88,0.0,5.78,28.39,60,1.0590000000000002,70.0,1.5,Specific Gravity,All Grain,1.25,21.11,American Light Lager
4549,17092,18.93,1.0490000000000002,1.009,5.25,17.95,5.6,22.71,60,1.041,75.0,1.5,Specific Gravity,All Grain,0.35,16.67,Blonde Ale
4550,17099,18.93,1.047,1.014,4.32,81.93,5.72,22.71,60,1.039,65.0,1.25,Specific Gravity,All Grain,0.75,20.0,American Light Lager
4551,17105,23.0,1.058,1.016,5.52,43.74,7.93,28.5,60,1.047,75.0,3.0,Specific Gravity,All Grain,0.35,20.0,American IPA
4552,17107,43.53,1.055,1.013,5.61,24.47,11.86,51.1,60,1.047,80.0,1.25,Specific Gravity,All Grain,1.25,21.11,American Amber Ale
4553,17108,37.85,1.045,1.011,4.52,42.51,4.06,45.42,60,1.038,70.0,1.5,Specific Gravity,All Grain,0.35,21.11,Blonde Ale
4554,17111,75.71,1.07,1.02,6.53,82.24,7.49,83.28,60,1.064,75.0,1.192,Specific Gravity,All Grain,0.75,20.0,American IPA
4555,17116,22.71,1.05,1.012,5.03,12.64,4.61,28.39,90,1.04,72.5,1.5,Specific Gravity,All Grain,0.35,24.44,Witbier
4556,17123,21.0,1.041,1.01,4.05,16.74,6.29,28.5,60,1.03,70.0,3.0,Specific Gravity,All Grain,0.35,20.0,Blonde Ale
4557,17131,20.82,1.0490000000000002,1.011,5.01,18.79,3.42,28.39,60,1.035,70.0,1.5,Specific Gravity,All Grain,0.35,18.33,Blonde Ale
4558,17134,20.82,1.085,1.024,8.02,126.53,26.38,28.39,60,1.063,75.0,1.5,Specific Gravity,All Grain,1.25,19.44,Imperial IPA
4559,17144,400.0,1.053,1.009,5.9,28.05,4.83,403.0,60,1.053,72.0,2.4,Specific Gravity,All Grain,0.35,18.0,American IPA
4560,17151,34.07,1.058,1.012,6.07,44.34,4.8,39.75,75,1.05,83.0,1.35,Specific Gravity,All Grain,1.25,26.67,Saison
4561,17154,18.93,1.071,1.017,7.05,58.07,8.55,28.39,60,1.047,55.0,1.5,Specific Gravity,All Grain,0.5,20.0,American IPA
4562,17155,53.0,1.062,1.016,6.09,63.13,4.23,60.57,60,1.055,70.0,1.5,Specific Gravity,All Grain,0.5,21.11,American IPA
4563,17156,19.87,1.048,1.008,5.2,27.92,3.23,24.61,90,1.038,75.0,1.5,Specific Gravity,All Grain,1.0,20.0,Blonde Ale
4564,17157,42.89,1.0490000000000002,1.011,5.02,34.76,16.19,45.42,60,1.046,67.0,1.5,Specific Gravity,All Grain,0.75,21.11,American Amber Ale
4565,17159,20.82,1.052,1.011,5.28,41.78,7.24,28.39,60,1.038,72.0,1.5,Specific Gravity,All Grain,1.0,21.11,American Pale Ale
4566,17160,23.0,1.067,1.011,7.28,58.0,10.47,30.0,60,1.051,70.0,4.0,Specific Gravity,All Grain,0.75,20.0,American IPA
4567,17161,20.82,1.056,1.016,5.16,58.71,10.32,26.31,60,1.044,60.0,1.3,Specific Gravity,All Grain,0.35,20.0,American IPA
4568,17163,24.61,1.071,1.015,7.43,104.46,11.05,28.39,60,1.062,70.0,1.5,Specific Gravity,All Grain,1.25,18.33,American Light Lager
4569,17166,18.93,1.044,1.011,4.34,38.79,10.68,27.44,60,1.03,53.0,1.5,Specific Gravity,All Grain,1.0,20.0,American Pale Ale
4570,17170,120.0,1.046,1.009,4.76,18.67,9.86,140.0,90,1.039,72.0,3.0,Specific Gravity,All Grain,0.75,20.0,Irish Red Ale
4571,17171,22.0,1.055,1.01,6.05,43.97,7.41,26.0,60,1.046,80.0,2.6,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
4572,17176,45.42,1.0659999999999998,1.018,6.23,87.02,19.34,52.62,60,1.057,80.0,1.45,Specific Gravity,All Grain,0.75,18.33,American Brown Ale
4573,17184,20.82,1.048,1.006,5.52,22.86,12.77,24.61,60,1.041,63.0,1.5,Specific Gravity,All Grain,0.35,22.22,Saison
4574,17187,21.0,1.051,1.007,5.83,87.77,6.42,30.0,60,1.036,68.0,1.5,Specific Gravity,All Grain,1.0,19.0,American Pale Ale
4575,17192,37.0,1.056,1.011,5.92,79.45,5.16,40.0,70,1.052,65.0,3.6,Specific Gravity,All Grain,0.5,18.0,American IPA
4576,17196,22.71,1.077,1.012,8.53,105.94,7.21,32.18,60,1.055,76.0,1.5,Specific Gravity,All Grain,1.0,16.67,Imperial IPA
4577,17201,20.82,1.079,1.019,7.96,55.3,7.94,24.61,60,1.067,80.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
4578,17203,19.87,1.051,1.015,4.76,42.78,10.78,23.66,60,1.043,77.0,1.25,Specific Gravity,All Grain,1.0,21.11,American Pale Ale
4579,17204,20.82,1.054,1.012,5.48,33.83,4.99,24.61,60,1.046,75.0,1.5,Specific Gravity,All Grain,0.5,23.89,Witbier
4580,17210,25.0,1.05,1.011,5.15,23.47,3.96,30.0,60,1.042,70.0,4.0,Specific Gravity,All Grain,0.5,21.0,Blonde Ale
4581,17215,19.87,1.056,1.01,5.98,30.67,4.47,29.34,90,1.038,72.0,1.3,Specific Gravity,All Grain,0.75,21.11,Saison
4582,17217,24.0,1.056,1.016,5.29,89.35,7.61,30.0,90,1.045,59.0,5.5,Specific Gravity,All Grain,0.75,18.0,American IPA
4583,17222,20.82,1.05,1.015,4.68,21.06,5.58,28.39,60,1.037,75.0,1.35,Specific Gravity,All Grain,1.25,20.0,Blonde Ale
4584,17225,20.82,1.063,1.012,6.71,82.64,9.81,26.5,60,1.05,60.0,1.5,Specific Gravity,All Grain,0.5,18.89,American IPA
4585,17226,120.0,1.05,1.013,4.83,35.54,3.56,140.0,60,1.043,69.0,2.5,Specific Gravity,All Grain,0.35,20.0,Blonde Ale
4586,17232,18.93,1.057,1.01,6.21,41.78,6.34,24.61,60,1.044,68.0,1.5,Specific Gravity,All Grain,0.5,21.11,American Pale Ale
4587,17236,18.93,1.055,1.011,5.7,24.56,6.13,28.39,60,1.037,65.0,1.5,Specific Gravity,All Grain,0.35,21.11,Saison
4588,17238,18.93,1.057,1.011,5.99,30.95,3.37,26.5,60,1.041,75.0,1.5,Specific Gravity,All Grain,0.35,22.22,Saison
4589,17245,15.14,1.055,1.013,5.47,21.46,3.75,18.93,60,1.044,70.0,2.0,Specific Gravity,All Grain,0.5,21.11,American Pale Ale
4590,17253,117.35,1.084,1.025,7.78,0.0,6.15,145.74,60,1.068,75.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
4591,17254,21.0,1.06,1.012,6.28,26.94,3.76,28.0,60,1.045,80.0,2.7,Specific Gravity,All Grain,0.35,18.0,American Pale Ale
4592,17258,20.82,1.063,1.018,5.94,25.9,14.36,26.5,60,1.05,70.0,1.25,Specific Gravity,All Grain,1.0,18.89,Irish Red Ale
4593,17263,10.0,1.072,1.018,7.04,149.91,13.55,12.5,60,1.057,50.0,3.0,Specific Gravity,All Grain,0.75,20.0,American IPA
4594,17264,21.77,1.058,1.012,6.13,73.71,6.37,32.18,60,1.039,71.0,1.4,Specific Gravity,All Grain,1.0,20.0,American IPA
4595,17266,23.0,1.055,1.014,5.41,37.8,11.58,33.0,60,1.038,75.0,3.0,Specific Gravity,All Grain,0.5,18.0,American Pale Ale
4596,17270,37.85,1.065,1.015,6.57,71.65,9.41,49.21,60,1.05,75.0,1.25,Specific Gravity,All Grain,0.35,18.33,American IPA
4597,17272,22.71,1.0590000000000002,1.011,6.3,29.43,50.0,27.25,60,1.0490000000000002,70.0,1.25,Specific Gravity,All Grain,0.75,21.11,American Stout
4598,17273,18.93,1.061,1.011,6.59,43.79,6.53,27.25,60,1.042,75.0,1.5,Specific Gravity,All Grain,0.35,21.11,American Pale Ale
4599,17274,10.0,1.0490000000000002,1.011,4.93,33.39,3.75,15.0,60,1.033,75.0,3.0,Specific Gravity,All Grain,0.35,15.0,American Pale Ale
4600,17279,20.82,1.045,1.012,4.35,19.93,14.17,28.39,60,1.033,70.0,1.5,Specific Gravity,All Grain,0.5,16.67,Irish Red Ale
4601,17281,45.42,1.062,1.017,5.9,40.83,7.33,53.0,60,1.053,80.0,1.5,Specific Gravity,All Grain,1.0,23.33,Saison
4602,17285,42.0,1.05,1.012,5.04,44.16,3.18,53.0,70,1.039,70.0,2.8,Specific Gravity,All Grain,0.75,17.0,American Pale Ale
4603,17288,20.82,1.06,1.017,5.63,36.73,7.33,24.61,60,1.05,75.0,1.5,Specific Gravity,All Grain,0.5,21.11,American Pale Ale
4604,17294,20.82,1.09,1.03,7.85,54.36,6.61,28.39,90,1.0659999999999998,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
4605,17296,20.82,1.077,1.015,8.15,52.66,18.4,28.39,60,1.056,35.0,1.5,Specific Gravity,All Grain,0.5,22.22,American IPA
4606,17304,20.8,1.074,1.009,8.6,29.04,4.63,28.4,60,1.054,80.0,2.5,Specific Gravity,All Grain,0.75,26.4,Saison
